148,Guess right or the mannequin gets it!
149,Guess right or the mannequin gets it!
150,Have you tried 'E' yet?
151,"Not doing very well, are you?"
152,Be careful! One wrong move and he's had it!
153,Oh no! He's been hanged!
154,Where is she hiding the treasure?
155,A wacky Jester.
156,It's destroyed!
157,Try to damage it!
158,Try to damage it!
159,Try to damage it!
160,Try to damage it!
161,Try to damage it!
162,Try to damage it!
163,Try to damage it!
164,Try to damage it!
165,Try to damage it!
166,Try to damage it!
167,Try to damage it!
168,Try to damage it!
169,Try to damage it!
170,Try to damage it!
171,Try to damage it!
172,Try to damage it!
173,Try to damage it!
174,Try to damage it!
175,Try to damage it!
176,Try to damage it!
177,Try to damage it!
178,Try to damage it!
179,Try to damage it!
180,Try to damage it!
181,Try to damage it!
182,Try to damage it!
183,Try to damage it!
184,Try to damage it!
185,Try to damage it!
186,Try to damage it!
187,Try to damage it!
188,Try to damage it!
189,Try to damage it!
190,Try to damage it!
191,Try to damage it!
192,Try to damage it!
193,Try to damage it!
194,Try to damage it!
195,Try to damage it!
196,Try to damage it!
197,Try to damage it!
198,Try to damage it!
199,Try to damage it!
200,Try to damage it!
201,Try to damage it!
202,Try to damage it!
203,Try to damage it!
204,Try to damage it!
205,Try to damage it!
206,Try to damage it!
207,Try to damage it!
208,Try to damage it!
209,Try to damage it!
210,Try to damage it!
211,Try to damage it!
212,Try to damage it!
213,Try to damage it!
214,Try to damage it!
215,Try to damage it!
216,Try to damage it!
217,Try to damage it!
218,Try to damage it!
219,Try to damage it!
220,Try to damage it!
221,He wears a hat to hide the fact that he's bald.
223,Very neat.
225,I hope she can find all the ingredients!
227,He knows how to buttle.
229,"Blimey, a Demon Butler!"
231,A social killer.
232,A rare jungle wolf - specific to the Kharazi jungle.
233,"Beak areful with this one, he looks shifty!"
234,These look much better in the wild.
235,I love butterflies.
236,It's a Blue Morpho Butterfly.
237,It's a Tiger Swallowtail Butterfly.
238,It's a Viceroy Butterfly.
239,"One of the biggest, meanest dragons around."
240,"A big, scary, jet-black demon."
241,Young but still dangerous.
242,Young but still dangerous.
243,Young but still dangerous.
244,Young but still dangerous.
245,Young but still dangerous.
246,Young but still dangerous.
247,A big powerful dragon.
248,A big powerful dragon.
249,A big powerful dragon.
250,A big powerful dragon.
251,A big powerful dragon.
252,A fierce dragon with black scales!
253,A fierce dragon with black scales!
254,A fierce dragon with black scales!
255,A fierce dragon with black scales!
256,A fierce dragon with black scales!
257,A fierce dragon with black scales!
258,A fierce dragon with black scales!
259,A fierce dragon with black scales!
260,Must be related to Elvarg.
261,Must be related to Elvarg.
262,Must be related to Elvarg.
263,Must be related to Elvarg.
264,Must be related to Elvarg.
265,A mother dragon.
266,A mother dragon.
267,A mother dragon.
268,A mother dragon.
269,A mother dragon.
270,Its scales seem to be made of bronze.
271,Its scales seem to be made of bronze.
272,Its scales seem to be made of iron.
273,Its scales seem to be made of iron.
274,Its scales seem to be made of steel.
275,Its scales seem to be made of steel.
276,Get useful information from this guy.
277,Get useful information from this guy.
278,Get useful information from this guy.
279,Get useful information from this guy.
280,Get useful information from this guy.
281,A sea bird.
282,A sea bird.
283,A sea bird.
284,A sea bird.
285,A sea bird.
286,A sea bird.
287,A sea bird.
288,A sea bird.
289,It's totally savage.
290,A short angry guy.
291,A dwarf gone bad.
292,A mountain dwelling short angry guy.
293,A seasoned adventurer taking a short break on his journey.
294,Loves mining.
295,Loves mining.
296,Loves mining.
297,A retired dwarf.
298,A retired dwarf.
299,A mighty warrior!
300,Guards prisoners for the black knights.
301,Has a fearsome scowl.
302,Has a fearsome posture.
303,Nice hair.
304,"Twisted by name, twisted by nature."
305,The local shopkeeper.
306,He provides new players with useful information.
307,He looks relieved.
308,A shady and mysterious figure.
309,For Mod Reach.
310,This gardener might look after your cactus for you.
311,He can tell you about being an Iron Man.
312,A frog.
313,For Mod Reach.
314,He looks relieved.
315,He can tell you all about Leagues.
316,He can tell you all about Leagues.
318,Isn't so annoying when in pet form.
319,A vision of supernatural horror.
320,A small being of dark energy.
321,A mute performer.
322,He's had a fair bit to drink...
323,A very strange plant.
324,
325,
326,Maybe he'll grant me a wish...
327,Maybe he'll grant me a wish...
328,For Mod Reach.
329,For Mod Reach.
330,A swarm of insects.
331,For Mod Reach.
332,A member of the audience.
333,A member of the audience.
334,A member of the audience.
335,For Mod Reach.
336,For Mod Reach.
337,Drill Sergeant from heck!
338,Is she the one?
339,Is she the one?
340,Is she the one?
341,Is she the one?
342,AKA Goody Two Shoes.
343,Is she the one?
344,Is she the one?
345,Is she the one?
346,Is she the one?
347,Is she the one?
348,Is she the one?
349,Is she the one?
350,Is she the one?
351,Is she the one?
352,AKA Goody Two Shoes.
353,Is she the one?
354,Is she the one?
355,Is she the one?
356,AKA Goody Two Shoes.
357,Is she the one?
358,Is she the one?
359,Is she the one?
360,Is she the one?
361,AKA Goody Two Shoes.
362,AKA Goody Two Shoes.
363,AKA Goody Two Shoes.
364,AKA Goody Two Shoes.
365,AKA Goody Two Shoes.
366,AKA Goody Two Shoes.
367,AKA Goody Two Shoes.
368,He wants to escape!
369,It looks like an animal.
370,It looks like an animal.
371,It looks like an animal.
372,He's at home in the forests.
373,A brightly coloured game bird.
374,A brightly coloured game bird.
375,A Masked Highwayman.
376,A Masked Highwayman.
377,Sweet dreams are most definitely not made of this.
378,Sweet dreams are most definitely not made of this.
379,Apparently a master of quizzes!
380,A law enforcer.
381,A man down on his luck.
382,A man down on his luck.
383,A man down on his luck.
385,A well dressed nobleman.
386,A well dressed nobleman.
387,A well dressed nobleman.
388,Isn't so annoying when in pet form.
389,For Mod Reach.
390,"Hey, it's Bob the cat! Or... is it?"
391,"Hey, it's Bob the cat! Or... is it?"
392,Servant of Evil Bob.
393,Servant of Evil Bob.
394,I can see fish swimming in the water.
395,Meow meow boo.
396,You want a piece of his mind? That's fine.
397,He tries to keep order around here.
398,He tries to keep order around here.
399,He tries to keep order around here.
400,He tries to keep order around here.
401,He looks dangerous!
402,He looks dangerous!
403,He looks dangerous!
404,She looks dangerous!
405,He looks dangerous!
406,A spiky crawling critter.
407,A spiky crawling critter.
408,A spiky crawling critter.
409,A spiky crawling critter.
410,"Large, heavy, with sharp things attached to its head."
411,"Larger, heavier, with sharper things attached to its head."
412,Flies like a rock.
413,Flies like a rock.
414,A tortured screaming soul.
415,A denizen of the Abyss!
416,A denizen of the Abyss!
417,The eyes of evil.
418,The eyes of evil.
419,The winged reptile.
420,The winged reptile.
421,The slime of evil.
422,The slime of evil.
423,The vacuumed face of evil.
425,Spawn of Darkness.
426,He's one leg short!
427,He's one big leg short!
428,She's one leg short!
429,It's one leg short!
430,It's one small leg short!
431,He's one big leg short!
432,He's one big leg short!
433,A small fire demon.
434,A small fire demon.
435,A small fire demon.
436,A small fire demon.
437,Looks scared to see me.
438,Doesn't look so tough...
439,Wibbly.
440,There's always room for jelly.
441,Needs cream.....
442,Wobbly...
443,An evil magic user.
444,An evil magic user.
445,An evil magic user.
446,An evil magic user.
447,An evil magic user.
448,"Gimmie five.  Actually, don't."
449,"Gimmie five.  Actually, don't."
450,"Gimmie five.  Actually, don't."
451,"Gimmie five.  Actually, don't."
452,"Gimmie five.  Actually, don't."
453,Now THAT's handy.
454,I'm glad its just the hand I can see...
455,A big severed hand.
456,Give the guy a big hand.....
457,A big severed hand.
458,"Run away, it's massive!"
459,"A cold-blooded creature, partial to warmth."
460,"A cold-blooded creature, partial to warmth."
461,"A cold-blooded creature, partial to warmth."
462,"A small cold-blooded creature, partial to warmth."
463,"A small cold-blooded creature, partial to warmth."
464,A swarm of bugs.
465,A very dangerous pile of animated wyvern bones.
466,A very dangerous pile of animated wyvern bones.
467,A very dangerous pile of animated wyvern bones.
468,A very dangerous pile of animated wyvern bones.
469,An angry electrical shock!
470,A ball of electrical energy.
472,Eeek! A ghost!
473,Eeek! A ghost!
474,Eeek! A ghost!
475,What could be hiding in that crack in the wall?
476,"A big, scary hand!"
477,It didn't get that big eating flies.
478,It didn't get that big eating flies.
479,It eats flies.
480,A foul-smelling blob of protoplasm.
481,A nasty crawling critter.
482,"A little, slimy beetle-thing."
483,"A big, smelly cave dweller."
484,The tongue of evil.
485,The tongue of evil.
486,The tongue of evil.
487,The tongue of evil.
488,A very small storm!
489,A very small storm!
491,Looks like a zoo keeper who got overwhelmed by his work.
492,Kraken' good time!
493,Something's lurking beneath the water.
494,"We'll fight, until world's end."
495,Vacuum proof.
496,Something big lurking beneath the water.
497,Bear-ly smaller than his father.
498,"Stay away from smoke, kids."
499,Woah.
500,She's a seed merchant.
501,She sells farming equipment.
502,She sells farming equipment.
503,He sells farming equipment.
504,She sells farming equipment.
505,Eeek! A ghost!
506,Eeek! A ghost!
507,Eeek! A ghost!
508,A servant to Iban.
509,"A shadowy, barely visible flying entity from some evil place."
510,A practicer of dark arts.
511,An evil user of Magic powers
512,He works evil magic.
513,He jumps out and attacks people.
514,The hat's a dead give away.
515,The hat's a dead give away.
516,A dark-hearted knight.
517,A dark-hearted knight.
518,He holds up passers by.
519,He holds up passers by.
520,"A crazy, evil druid."
521,Yar! Shiver me timbers!
522,Avast ye scurvy land lubbers!
523,This one's had too much to drink!
524,A fine example of piracy's equal opportunities program.
525,"Low on brains, high on aggression."
526,Rogueish.
527,An evil human cleric.
528,An evil human cleric.
529,An evil human cleric.
530,A vicious warrior.
531,A warrior touched by chaos.
532,A crazy evil druid.
533,"A fun guy. No wait, that's awful. Plus it doesn't even make sense."
534,Interesting assortment of clothes on offer...
535,"A fun guy. No wait, that's awful. Plus it doesn't even make sense."
537,A bouncy fungus.
538,"A fun guy. No wait, that's awful. Plus it doesn't even make sense."
539,A player.
540,An amazing piece of Crafting.
541,An amazing piece of Crafting.
542,Holier than thou.
543,Holier than thou.
544,Holier than thou.
545,Holier than thou.
546,There's something strange about him...
547,Little. Evil. Different.
548,I'd prefer it if it were a muffin...
549,It's rocking out.
550,He's looked healthier.
551,Much holier than thou.
552,Much holier than thou.
553,Holier than thou.
554,Holier than thou.
555,Holier than thou.
556,Holier than thou.
557,Looked better.
558,Looked better.
559,Looked better.
560,Looked better.
561,"Bedside manner is a little lacking, I think."
562,I hope his hands don't shake.
563,"Aaaarg, me hearty!"
564,"Aaaarg, me hearty!"
565,"Aaaarg, me hearty!"
566,"Aaaarg, me hearty!"
567,"Aaaarg, me hearty!"
568,"Aaaarg, me hearty!"
569,"Aaaarg, me hearty!"
570,"Aaaarg, me hearty!"
571,"Aaaarg, me hearty!"
572,"Aaaarg, me hearty!"
573,"Aaaarg, me hearty!"
574,"Aaaarg, me hearty!"
575,"Aaaarg, me hearty!"
576,"Aaaarg, me hearty!"
577,"Aaaarg, me hearty!"
578,"Aaaarg, me hearty!"
579,"Aaaarg, me hearty!"
580,"Aaaarg, me hearty!"
581,"Aaaarg, me hearty!"
582,"Aaaarg, me hearty!"
583,"Aaaarg, me hearty!"
584,"Aaaarg, me hearty!"
585,"Aaaarg, me hearty!"
586,"Aaaarg, me hearty!"
587,"Aaaarg, me hearty!"
588,"Aaaarg, me hearty!"
589,"Aaaarg, me hearty!"
590,"Aaaarg, me hearty!"
591,"Aaaarg, me hearty!"
592,"Aaaarg, me hearty!"
593,"Aaaarg, me hearty!"
594,"Aaaarg, me hearty!"
595,"Aaaarg, me hearty!"
596,"Aaaarg, me hearty!"
597,"Aaaarg, me hearty!"
598,"Aaaarg, me hearty!"
599,"Aaaarg, me hearty!"
600,"It's trying to mash you flat! Less examine, more fight!"
601,A shifty-looking character.
602,A shifty-looking character.
603,A shabby-looking leader.
604,"Most of an angry, undead sea scoundrel."
605,Looks like he's taking a break.
606,I wonder if it was all the 'rum' that pickled him.
607,Sticking it to 'The Man'.
608,Sticking it to 'The Man'.
609,Sticking it to 'The Man'.
610,Sticking it to 'The Man'.
611,Sticking it to 'The Man'.
612,Sticking it to 'The Man'.
613,An undead sea scoundrel.
614,An undead sea scoundrel.
615,An undead sea scoundrel.
616,An undead sea scoundrel.
617,An undead sea scoundrel.
618,An undead sea scoundrel.
619,He talks a good fight.
620,He talks a good fight.
621,He talks a good fight.
622,He talks a good fight.
623,He talks a good fight.
624,He talks a good fight.
625,The pun was intended.
626,"A bunch of legs, eyes and teeth."
627,A worker in the brewery.
628,A worker in the brewery.
629,A worker in the brewery.
630,A worker in the brewery.
631,A worker in the brewery.
632,A worker in the brewery.
633,A worker in the brewery.
634,A worker in the brewery.
635,I can see fish swimming in the water.
636,It's a sinister-looking squid-type thing.
637,"A fun guy. No wait, that's awful. Plus it doesn't even make sense."
639,One of King Tyras's men.
640,A frail little troll.
641,A beautiful troll.
642,"A massive, scary-looking troll."
643,"A massive, scary-looking troll."
644,A frail little troll.
645,Not man's best friend.
646,Not man's best friend.
647,Not man's best friend.
648,Brrrrr...he must be cold!
649,Brrrrr...he must be cold!
650,Brrrrr...he must be cold!
651,Brrrrr...he must be cold!
652,Brrrrr...he must be cold!
653,Brrrrr...he must be cold!
654,Brrrrr...he must be cold!
655,An ugly goblin... bleurgh!
656,An ugly goblin... bleurgh!
657,An ugly goblin... bleurgh!
658,An ugly goblin... bleurgh!
659,An ugly goblin... bleurgh!
660,An ugly goblin... bleurgh!
661,An ugly goblin... bleurgh!
662,An ugly goblin... bleurgh!
663,An ugly goblin... bleurgh!
664,An ugly goblin... bleurgh!
665,An ugly goblin... bleurgh!
666,An ugly goblin... bleurgh!
667,An ugly goblin... bleurgh!
668,An ugly goblin... bleurgh!
669,An ugly green creature.
670,An ugly green creature.
671,Smaller than the average goblin.
672,Smaller than the average goblin.
673,Smaller than the average goblin.
674,An ugly goblin... bleurgh!
675,An ugly green creature.
676,An ugly green creature.
677,An ugly green creature.
678,An ugly green creature.
679,A travelling merchant.
680,A giant skeleton.
681,A giant skeleton.
682,The warrior of darkness.
683,The warrior of darkness.
685,Very mysterious looking...
686,One of Morytania's vampyric nobility.
687,Looks like a rough-and-ready type.
688,A very distinguished looking man.
689,A very distinguished looking man.
690,A tough-looking criminal.
691,A tough-looking criminal.
692,A tough-looking criminal.
693,A tough-looking criminal.
694,A tough-looking criminal.
695,A tough-looking criminal.
696,A little ice troll.
697,A little ice troll.
698,An ice troll.
699,Brrrrr...he must be cold!
700,Brrrrr...he must be cold!
701,Brrrrr...he must be cold!
702,Brrrrr...he must be cold!
703,Brrrrr...he must be cold!
704,Brrrrr...he must be cold!
705,Brrrrr...he must be cold!
706,A troll frozen in a block of ice.
707,A troll frozen in a block of ice.
708,An ice troll.
709,An ice troll.
710,Not man's best friend.
711,Not man's best friend.
712,Not man's best friend.
713,Not man's best friend.
714,Not man's best friend.
715,Not man's best friend.
717,Highly flammable!
718,A tightly-wrapped monster.
719,A tightly wrapped monster.
720,A tightly-wrapped monster.
721,"Spooky, bandaged dead dude."
722,A victim of poor first aid.
723,But who's the daddy?
724,Highly flammable!
725,A tightly-wrapped monster.
726,"Spooky, bandaged dead dude."
727,A victim of poor first aid.
728,But who's the daddy?
729,I think they're some kind of beetle...
730,A mysterious ghostly figure.
731,A Sheep?
732,A well fed looking farmer.
733,Leads the Bandits.
734,A vicious thief.
735,A vicious thief.
736,Tough-looking.
737,Tough-looking.
738,A very tough-looking bandit.
739,Probably the weakest bandit in the world... poor thing.
741,Trollish.
742,Trollish.
750,He's poking his farming patch with my dibber.
751,He has a bucket and he's not afraid to use it.
752,My rake is in the hand of My Arm.
753,"He's in a pretty nasty spot, in a pretty nasty pot. With some cabbage."
754,An old sailor.
755,A native of Tai Bwo Wannai.
756,A native of Tai Bwo Wannai.
757,It's a leprechaun sunbathing on a mountain.
758,They like to hover around bad smells.
759,A little troll who has no name.
760,Named after the first thing he tried to eat.
762,"A mountain-dwelling bird. Cute, but vicious."
763,"A very, very large mountain-dwelling bird."
764,Something nasty this way comes...
765,The Queen of Etceteria.
766,He seems happy to see you.
767,A subject of Etceteria.
768,A subject of Etceteria.
769,A subject of Etceteria.
770,A subject of Etceteria.
771,A subject of Etceteria.
772,A subject of Etceteria.
773,A warrior of Etceteria.
774,A warrior of Etceteria.
775,"Hmm, he smells."
776,At least he eats his greens.
777,Is he real or is it just my imagination?
778,Does she really exist?
779,He reminds me of my old mathematics teacher.
780,The master of accomplishment.
781,He knows what is possible.
782,"He knows the past, present and future. But what of my shoe size?"
783,Luck is probably on his side.
784,I wanna be like you-ooo-ooo!
785,It's like looking in the mirror.
786,It's like looking in the mirror.
787,A strange creature unique to Lunar Isle.
788,A strange creature unique to Lunar Isle.
789,A strange creature unique to Lunar Isle.
790,A strange creature unique to Lunar Isle.
791,A strange creature unique to Lunar Isle.
792,A strange creature unique to Lunar Isle.
793,A strange creature unique to Lunar Isle.
794,"Part scarab, part human."
795,A mounted lancer.
796,A mounted archer.
797,A huge scarab.
798,A huge scarab.
799,"Part scarab, part human."
800,A mounted lancer.
801,A mounted archer.
802,A Fremennik bard.
803,Distinctly troll-shaped.
804,Freshly shorn.
805,Freshly shorn.
806,Lovely thick wool.
807,Lovely thick wool.
808,A powerful spirit that lives in this lake.
809,Looks like he's had a few drinks already.
810,Doesn't look like the musical type.
811,Waiting for the show.
812,A music lover?
813,"He's fat, he's round, he bounces on the ground. That's how he got the job."
814,Master of the Champions' Guild.
815,Duke Horacio of Lumbridge.
817,Roar! A dragon!
819,A young sailor.
820,A badly-behaved goblin.
821,A mystical fount of knowledge.
822,A strange little man.
823,He looks totally insane!
824,An old sailor.
825,His job is to keep the ship in tip-top condition.
826,His job is to keep the ship in tip-top condition.
827,A naturalist.
828,A naturalist.
829,A naturalist.
830,A Gentoo penguin.
831,A Gentoo penguin.
832,It's all black and white to them.
833,It's all black and white to them.
834,"It's not easy, not being king."
835,'Berg bard.
836,'Berg bard.
837,'Berg bard.
838,'Berg bard.
839,'Berg bard.
840,'Berg bard.
841,Killer Gentoo Penguin.
842,Killer Gentoo Penguin.
843,A Macaroni penguin.
844,A Macaroni penguin.
845,An inhabitant of icy regions.
846,A clockwork penguin.
847,Instructs agility.
848,An army commander.
849,"A Gentoo penguin, training."
850,"A Gentoo penguin, training."
851,"A Gentoo penguin, training."
852,Sturdy cold being.
853,Sturdy cold being.
854,Sturdy cold being.
855,Sturdy cold being.
856,I will crush you.
857,I will crush you.
858,I will crush you.
859,I will crush you.
860,An ogre shaman.
861,An ogre shaman.
862,They're done for!
863,They're done for!
864,An ogre that guards.
865,An ogre that guards.
866,A partially decomposing zombie ogre.
867,A partially decomposing zombie ogre.
868,A partially decomposing zombie ogre.
869,A partially decomposing zombie ogre.
870,A partially decomposing zombie ogre.
871,A partially decomposing zombie ogre.
872,It's falling apart!
873,A partially decomposing zombie ogre.
874,A partially decomposing zombie ogre.
875,A partially decomposing zombie ogre.
876,A partially decomposing zombie ogre.
877,A partially decomposing zombie ogre.
878,A partially decomposing zombie ogre.
879,A skeletal ogre.
880,A human zombie.
881,The Grand Secretary of the Wizards' Guild in Yanille.
882,A powerful looking Zogre.
883,"A sick, frail old man."
884,Is it a man or is it a monster?
885,An ogre hunting chompies.
886,An ogre hunting chompies.
887,An ogre hunting chompies.
888,A young assistant necromancer.
891,Bigger than your average moss giant.
892,No longer locked in his own cage.
893,Looks a bit lost.
894,Looks a bit lost.
895,He looks very pious.
896,He looks very pious.
897,A practicer of dark arts.
898,A practicer of dark arts.
899,He looks nervous.
900,He looks nervous.
901,He seems to like wearing black.
902,He seems to like wearing black.
903,He looks confused.
904,He looks confused.
905,She looks enigmatic.
906,She looks enigmatic.
907,She looks scary.
908,She looks scary.
909,He looks enthusiastic.
910,He looks enthusiastic.
911,A summoned demon.
912,A nasty sand storm.
917,An animated clay statue.
918,An animated clay statue.
920,Eeek! A ghost!
921,A local farmer. She may be able to provide some useful information.
922,Eek! A ghost!
923,Looks very holy.
924,It rattles when it walks.
925,The biggest and baddest troll.
926,"A big, bad troll."
927,A nasty looking troll.
928,A nasty looking troll.
929,Human is his speciality.
930,Human is his speciality.
931,"Small for a troll but mean, ugly and throws rocks."
932,"Small for a troll but mean, ugly and throws rocks."
933,"Small for a troll but mean, ugly and throws rocks."
934,"Small for a troll but mean, ugly and throws rocks."
935,"Small for a troll but mean, ugly and throws rocks."
936,Small for a troll but mean and ugly.
937,Small for a troll but mean and ugly.
938,Small for a troll but mean and ugly.
939,Small for a troll but mean and ugly.
940,Small for a troll but mean and ugly.
941,Small for a troll but mean and ugly.
942,Small for a troll but mean and ugly.
943,The animated spirit of a soul not at rest.
944,A spirit of Nature.
945,Arrghhh... A Ghast.
946,Arrghhh... A Ghast.
947,A slightly nervous guard.
948,A rather transparent character.
949,This mummy looks like it means business!
950,An irate warrior-mummy.
951,This mummy looks like it means business!
952,An irate mummy.
953,A wizened old warrior.
954,What's he mumbling about?
955,I don't think insect repellent will work...
956,I don't think insect repellent will work...
957,I don't think insect repellent will work...
958,I don't think insect repellent will work...
959,I don't think insect repellent will work...
960,I don't think insect repellent will work...
961,I don't think insect repellent will work...
962,I don't think insect repellent will work...
963,I don't think insect repellent will work...
964,A fiery little pup!
965,I don't think insect repellent will work...
966,I don't think insect repellent will work...
967,She's dressed in a red top and green trousers.
968,He's dressed all in green.
969,She's dressed in a red top and green trousers.
970,A horror from the ocean depths...
971,A horror from the ocean depths...
972,A horror from the ocean depths...
973,A horror from the ocean depths...
974,A horror from the ocean depths...
975,A horror from the ocean depths...
976,A horror from the ocean depths...
977,A horror from the ocean depths...
978,A horror from the ocean depths...
979,A horror from the ocean depths...
980,A horror from the ocean depths...
981,A horror from the ocean depths...
982,A horror from the ocean depths...
983,A horror from the ocean depths...
984,A horror from the ocean depths...
985,A horror from the ocean depths...
986,A horror from the ocean depths...
987,A horror from the ocean depths...
988,A horror from the ocean depths...
989,A senior member of the Myreque.
990,Former adviser to the Duke of Lumbridge.
991,Former adviser to the Duke of Lumbridge.
992,Former adviser to the Duke of Lumbridge.
993,Former adviser to the Duke of Lumbridge.
994,Former adviser to the Duke of Lumbridge.
995,A guard for the 'Humans Against Monsters' group.
996,What has he got under his coat?
997,He's standing guard.
998,He tries to keep order around here.
999,He tries to keep order around here.
1000,He tries to keep order around here.
1001,He tries to keep order around here.
1002,He tries to keep order around here.
1003,He tries to keep order around here.
1004,He tries to keep order around here.
1005,He tries to keep order around here.
1006,He tries to keep order around here.
1007,He tries to keep order around here.
1008,He tries to keep order around here.
1009,He tries to keep order around here.
1010,A friendly feline?
1011,Very well to do. I wonder what he's doing here.
1012,He has a tortured look in his eye.
1013,Definitely overworked.
1014,Rich.
1015,Poor.
1016,Poor.
1017,Poor.
1018,Poor.
1019,Poor.
1020,A popular dwarven delicacy.
1021,A popular dwarven delicacy.
1022,A popular dwarven delicacy.
1024,"A fun guy. No wait, that's awful.."
1025,A crazy evil necromancer.
1026,A wilderness outlaw.
1027,Bandit Camp guard.
1028,Not very civilised looking.
1029,Looks like they're sleepwalking.
1030,Looks like they're sleepwalking.
1031,Looks like they're sleepwalking.
1032,Looks like they're sleepwalking.
1037,Snake! Snaaaaake!
1038,Perhaps our oldest relatives?
1039,It's all white by me.
1040,Clearly not a hermit.
1041,A flying blood sucker.
1042,"A horrible, emaciated ape like creature with beady red eyes."
1043,"A horrible, emaciated ape like creature with beady yellow eyes."
1044,"A horrible, emaciated ape like creature with beady green eyes."
1045,"A horrible, emaciated ape like creature with beady blue eyes."
1046,"A horrible, emaciated ape like creature with beady pink eyes."
1047,"A horrible, emaciated ape like creature with beady red eyes."
1048,"A horrible, emaciated ape like creature with beady red eyes."
1049,"A horrible, emaciated ape like creature with beady red eyes."
1050,"A horrible, emaciated ape like creature with beady red eyes."
1051,"A horrible, emaciated ape like creature with beady red eyes."
1052,A pirate of Mos Le'Harmless.
1053,Patchy the pirate.
1054,She looks tired of waiting.
1055,She looks tired of arguing.
1056,An old man.
1057,Where did his boot go?
1058,Where did his boot go?
1059,A kid.
1060,He looks a little on the cross side!
1061,He looks a little on the cross side!
1062,He looks a little on the cross side!
1065,He looks a little on the cross side!
1066,AHHHHH!
1067,What on Gielinor is that?!?
1068,What on Gielinor is that?!?
1069,What on Gielinor is that?!?
1070,What on Gielinor is that?!?
1071,What on Gielinor is that?!?
1072,A hopeless poor creature.
1073,A hopeless poor creature.
1074,A hopeless poor creature.
1075,Is that really Tolna?
